Model,Year,Mileage,HorsePower,Fuel,Transmission,Price
BMW 5,2013,96700,230kW(313 CP),Diesel,automata,22900
BMW 5,2013,96900,230kW(313 CP),Diesel,automata,27489
BMW 5,2013,99000,230kW(313 CP),Diesel,automata,21500
BMW 5,2013,99850,135kW(184 CP),Diesel,automata,21900
BMW 5,2012,100000,160kW(218 CP),Diesel,manuala,16250
BMW 5,2012,100000,280kW(381 CP),Diesel,automata,27850
BMW 5,2012,102000,190kW(258 CP),Diesel,automata,23990
BMW 5,2012,103000,190kW(258 CP),Diesel,automata,23990
BMW 5,2012,104000,160kW(218 CP),Diesel,automata,16670
BMW 5,2012,105000,150kW(204 CP),Benzina,automata,24000
BMW 5,2012,105000,252kW(343 CP),Diesel,automata,21499
BMW 5,2012,105000,200kW(272 CP),Benzina,automata,20900
BMW 5,2012,110500,180kW(245 CP),Diesel,automata,26950
BMW 5,2012,112000,160kW(218 CP),Diesel,automata,18000
BMW 5,2012,112000,135kW(184 CP),Diesel,automata,21300
BMW 5,2012,112400,160kW(218 CP),Diesel,automata,21900
BMW 5,2012,113000,190kW(258 CP),Diesel,automata,20900
BMW 5,2012,115225,190kW(258 CP),Diesel,automata,23980
BMW 5,2012,115350,230kW(313 CP),Diesel,automata,26999
BMW 5,2012,115661,230kW(313 CP),Diesel,automata,26200
BMW 5,2012,116000,300kW(408 CP),Benzina,automata,22990
BMW 5,2012,119000,300kW(408 CP),Benzina,automata,25500
BMW 5,2012,119000,190kW(258 CP),Diesel,automata,16990
BMW 5,2012,119255,160kW(218 CP),Diesel,automata,16950
BMW 5,2012,119269,180kW(245 CP),Benzina,automata,17990
BMW 5,2012,120000,180kW(245 CP),Benzina,automata,23000
BMW 5,2012,121587,135kW(184 CP),Diesel,automata,19999
BMW 5,2012,122000,220kW(299 CP),Diesel,automata,22900
BMW 5,2012,124797,180kW(245 CP),Diesel,automata,22766
BMW 5,2012,125633,135kW(184 CP),Benzina,automata,14300
BMW 5,2012,127000,200kW(272 CP),Benzina,manuala,19850
BMW 5,2012,127000,190kW(258 CP),Diesel,automata,18900
BMW 5,2012,128000,160kW(218 CP),Diesel,automata,19350
BMW 5,2012,128000,160kW(218 CP),Diesel,automata,16900
BMW 5,2012,128000,135kW(184 CP),Diesel,manuala,17000
BMW 5,2012,128000,135kW(184 CP),Benzina,automata,17000
BMW 5,2012,128500,135kW(184 CP),Diesel,automata,17499
BMW 5,2012,128600,135kW(184 CP),Diesel,manuala,16999
BMW 5,2012,129000,190kW(258 CP),Diesel,manuala,15500
BMW 5,2012,129000,190kW(258 CP),Diesel,manuala,15500
BMW 5,2012,129000,180kW(245 CP),Diesel,automata,18750
BMW 5,2012,129000,160kW(218 CP),Diesel,automata,18699
BMW 5,2012,129000,180kW(245 CP),Diesel,automata,21950
BMW 5,2012,129960,180kW(245 CP),Benzina,automata,19500
BMW 5,2012,130000,135kW(184 CP),Diesel,automata,16555
BMW 5,2012,130000,135kW(184 CP),Diesel,automata,18900
BMW 5,2012,130000,180kW(245 CP),Diesel,automata,24999
BMW 5,2012,133000,190kW(258 CP),Diesel,automata,20800
BMW 5,2012,133000,230kW(313 CP),Diesel,automata,26000
BMW 5,2012,134000,160kW(218 CP),Diesel,automata,17200
BMW 5,2012,139000,135kW(184 CP),Diesel,manuala,14900
BMW 5,2012,140000,162kW(220 CP),Diesel,automata,19500
BMW 5,2012,140000,135kW(184 CP),Diesel,automata,10500
BMW 5,2012,140000,230kW(313 CP),Diesel,automata,25999
BMW 5,2012,140000,230kW(313 CP),Diesel,automata,23700
BMW 5,2012,141700,135kW(184 CP),Diesel,automata,16890
BMW 5,2012,142000,230kW(313 CP),Diesel,automata,21490
BMW 5,2012,142335,230kW(313 CP),Diesel,automata,21990
BMW 5,2012,142500,225kW(306 CP),Benzina,automata,24500
BMW 5,2012,144000,190kW(258 CP),Diesel,automata,18500
BMW 5,2012,145000,135kW(184 CP),Diesel,automata,17450
BMW 5,2012,145000,135kW(184 CP),Diesel,automata,15890
BMW 5,2012,147000,135kW(184 CP),Diesel,automata,15000
BMW 5,2012,147800,160kW(218 CP),Diesel,automata,20100
BMW 5,2012,149000,190kW(258 CP),Diesel,automata,21301
BMW 5,2012,149945,190kW(258 CP),Diesel,automata,18999
BMW 5,2012,150000,190kW(258 CP),Diesel,manuala,18950
BMW 5,2012,153658,160kW(218 CP),Diesel,automata,17500
BMW 5,2012,154980,230kW(313 CP),Diesel,automata,19950
BMW 5,2012,155000,374kW(508 CP),Benzina,automata,23999
BMW 5,2012,157000,188kW(256 CP),Diesel,automata,26900
BMW 5,2012,158000,225kW(306 CP),Benzina,automata,18999
BMW 5,2012,159000,160kW(218 CP),Diesel,automata,24000
BMW 5,2012,159000,230kW(313 CP),Diesel,automata,17490
BMW 5,2012,163000,230kW(313 CP),Diesel,automata,17500
BMW 5,2012,164000,230kW(313 CP),Diesel,automata,17999
BMW 5,2012,165000,190kW(258 CP),Diesel,automata,18400
BMW 5,2012,165000,160kW(218 CP),Diesel,automata,16900
BMW 5,2012,166000,190kW(258 CP),Diesel,automata,20900
BMW 5,2012,166000,190kW(258 CP),Diesel,automata,19500
BMW 5,2012,166357,135kW(184 CP),Benzina,automata,11250
BMW 5,2012,167905,135kW(184 CP),Diesel,manuala,14499
BMW 5,2012,168000,190kW(258 CP),Diesel,automata,17999
BMW 5,2012,168000,190kW(258 CP),Diesel,automata,19900
BMW 5,2012,169743,135kW(184 CP),Diesel,automata,17200
BMW 5,2012,170000,135kW(184 CP),Diesel,automata,15300
BMW 5,2012,172000,180kW(245 CP),Diesel,automata,19700
BMW 5,2012,173789,190kW(258 CP),Diesel,automata,15989
BMW 5,2012,174927,160kW(218 CP),Diesel,automata,13990
BMW 5,2012,176000,190kW(258 CP),Diesel,automata,19900
BMW 5,2012,176000,190kW(258 CP),Diesel,automata,15900
BMW 5,2012,178880,160kW(218 CP),Diesel,automata,19869
BMW 5,2012,179000,135kW(184 CP),Diesel,automata,17500
BMW 5,2012,180000,190kW(258 CP),Diesel,automata,18990
BMW 5,2012,180000,135kW(184 CP),Diesel,manuala,11800
BMW 5,2012,180559,135kW(184 CP),Diesel,automata,14690
BMW 5,2012,184000,135kW(184 CP),Diesel,automata,16850
BMW 5,2012,185000,135kW(184 CP),Diesel,manuala,14999
BMW 5,2012,190000,190kW(258 CP),Diesel,automata,17000
BMW 5,2012,190000,190kW(258 CP),Diesel,automata,18290
BMW 5,2012,195000,230kW(313 CP),Diesel,automata,19990
BMW 5,2012,196308,230kW(313 CP),Diesel,automata,22500
BMW 5,2012,198300,230kW(313 CP),Diesel,automata,22699
BMW 5,2012,199800,230kW(313 CP),Diesel,automata,24990
BMW 5,2012,199800,135kW(184 CP),Diesel,automata,14990
BMW 5,2012,200000,160kW(218 CP),Diesel,manuala,14500
BMW 5,2012,203622,230kW(313 CP),Diesel,automata,16898
BMW 5,2012,210000,160kW(218 CP),Diesel,manuala,7999
BMW 5,2012,210000,230kW(313 CP),Diesel,automata,19850
BMW 5,2012,221484,160kW(218 CP),Diesel,automata,14999
BMW 5,2012,224000,200kW(272 CP),Benzina,manuala,13800
BMW 5,2012,226047,135kW(184 CP),Diesel,manuala,13490
BMW 5,2012,248000,135kW(184 CP),Diesel,automata,14900
BMW 5,2012,250000,190kW(258 CP),Diesel,manuala,13900
BMW 5,2012,256000,135kW(184 CP),Diesel,automata,14690
BMW 5,2012,259000,230kW(313 CP),Diesel,automata,13990
BMW 5,2012,270000,190kW(258 CP),Diesel,manuala,15200
BMW 5,2012,275000,190kW(258 CP),Diesel,automata,14900
BMW 5,2012,276000,135kW(184 CP),Diesel,automata,14450
BMW 5,2012,296000,200kW(272 CP),Benzina,manuala,13999
BMW 5,2012,31324,160kW(218 CP),Diesel,automata,21405
BMW 5,2012,357125,160kW(218 CP),Diesel,automata,11500
BMW 5,2012,37919,225kW(306 CP),Benzina,automata,27890
BMW 5,2012,46380,135kW(184 CP),Benzina,manuala,18490
BMW 5,2012,54000,230kW(313 CP),Diesel,automata,22700
BMW 5,2012,56095,135kW(184 CP),Benzina,manuala,19430
BMW 5,2012,60000,135kW(184 CP),Diesel,automata,21530
BMW 5,2012,62000,135kW(184 CP),Diesel,automata,18790
BMW 5,2012,63000,230kW(313 CP),Diesel,automata,23900
BMW 5,2012,65007,135kW(184 CP),Benzina,manuala,21450
BMW 5,2012,68323,135kW(184 CP),Benzina,automata,19950
BMW 5,2012,69000,135kW(184 CP),Diesel,manuala,17900
BMW 5,2012,69800,180kW(245 CP),Diesel,automata,27500
BMW 5,2012,70000,135kW(184 CP),Diesel,automata,17499
BMW 5,2012,71000,150kW(204 CP),Diesel,automata,17000
BMW 5,2012,72000,135kW(184 CP),Benzina,automata,18400
BMW 5,2012,72000,135kW(184 CP),Diesel,manuala,18990
BMW 5,2012,75500,135kW(184 CP),Diesel,automata,16430
BMW 5,2012,82000,135kW(184 CP),Diesel,automata,22950
BMW 5,2012,83700,190kW(258 CP),Diesel,automata,22749
BMW 5,2012,84635,135kW(184 CP),Diesel,automata,20980
BMW 5,2012,86564,160kW(218 CP),Diesel,automata,17900
BMW 5,2012,86564,160kW(218 CP),Diesel,automata,17900
BMW 5,2012,86564,160kW(218 CP),Diesel,automata,17900
BMW 5,2012,86564,160kW(218 CP),Diesel,automata,17900
BMW 5,2012,87000,230kW(313 CP),Diesel,automata,21900
BMW 5,2012,87600,135kW(184 CP),Benzina,automata,18990
BMW 5,2012,88700,300kW(408 CP),Benzina,automata,27750
BMW 5,2012,89000,180kW(245 CP),Diesel,automata,23400
BMW 5,2012,91200,160kW(218 CP),Diesel,automata,18900
BMW 5,2012,92500,190kW(258 CP),Diesel,automata,19900
BMW 5,2012,93000,135kW(184 CP),Diesel,automata,16900
BMW 5,2012,93000,150kW(204 CP),Benzina,automata,17950
BMW 5,2012,93000,190kW(258 CP),Diesel,automata,24800
BMW 5,2012,94000,135kW(184 CP),Diesel,automata,18000
BMW 5,2012,94000,135kW(184 CP),Diesel,automata,18390
BMW 5,2012,94800,135kW(184 CP),Diesel,automata,19950
BMW 5,2012,95000,220kW(299 CP),Diesel,automata,24900
BMW 5,2012,95890,220kW(299 CP),Diesel,automata,22900
BMW 5,2012,95890,220kW(299 CP),Diesel,automata,22900
BMW 5,2012,97890,225kW(306 CP),Benzina,automata,27500
BMW 5,2012,98506,190kW(258 CP),Diesel,automata,19898
BMW 5,2012,99000,135kW(184 CP),Diesel,manuala,18950
BMW 5,2012,99500,200kW(272 CP),Benzina,manuala,20999
BMW 5,2012,99611,300kW(408 CP),Benzina,automata,25950
BMW 5,2011,100000,225kW(306 CP),Benzina,automata,27490
BMW 5,2011,102000,180kW(245 CP),Diesel,automata,20000
BMW 5,2011,104066,160kW(218 CP),Diesel,automata,18200
BMW 5,2011,104545,150kW(204 CP),Benzina,manuala,15490
BMW 5,2011,105995,135kW(184 CP),Diesel,automata,16980
BMW 5,2011,106162,220kW(299 CP),Diesel,automata,21490
BMW 5,2011,107000,225kW(306 CP),Benzina,automata,26499
BMW 5,2011,107900,220kW(299 CP),Diesel,automata,28900
BMW 5,2011,108250,190kW(258 CP),Benzina,automata,19990
BMW 5,2011,109469,220kW(299 CP),Diesel,automata,18500
BMW 5,2011,113000,190kW(258 CP),Benzina,automata,23499
BMW 5,2011,114000,220kW(299 CP),Diesel,automata,22990
BMW 5,2011,114200,180kW(245 CP),Diesel,automata,18800
BMW 5,2011,115000,135kW(184 CP),Diesel,automata,15700
BMW 5,2011,115500,190kW(258 CP),Diesel,automata,18800
BMW 5,2011,116500,190kW(258 CP),Diesel,automata,18990
BMW 5,2011,117000,180kW(245 CP),Diesel,automata,21200
BMW 5,2011,117635,135kW(184 CP),Diesel,automata,15999
BMW 5,2011,118000,135kW(184 CP),Diesel,automata,15999
BMW 5,2011,118996,150kW(204 CP),Diesel,automata,15990
BMW 5,2011,119000,180kW(245 CP),Diesel,automata,17900
BMW 5,2011,119127,135kW(184 CP),Diesel,manuala,13950
BMW 5,2011,119466,135kW(184 CP),Diesel,automata,17300
BMW 5,2011,120000,180kW(245 CP),Diesel,automata,17950
BMW 5,2011,120000,300kW(408 CP),Benzina,automata,23800
BMW 5,2011,120000,150kW(204 CP),Benzina,automata,16499
BMW 5,2011,120000,135kW(184 CP),Diesel,manuala,17000
BMW 5,2011,120843,150kW(204 CP),Diesel,automata,16800
BMW 5,2011,121000,190kW(258 CP),Diesel,automata,20500
BMW 5,2011,122000,225kW(306 CP),Benzina,automata,20990
BMW 5,2011,122713,300kW(408 CP),Benzina,automata,17800
BMW 5,2011,123000,225kW(306 CP),Benzina,automata,22500
BMW 5,2011,123407,220kW(299 CP),Diesel,automata,18800
BMW 5,2011,124000,180kW(245 CP),Diesel,automata,22000
BMW 5,2011,124000,138kW(188 CP),Diesel,automata,17500
BMW 5,2011,124999,220kW(299 CP),Diesel,automata,19998
BMW 5,2011,124999,220kW(299 CP),Diesel,automata,18500
BMW 5,2011,125000,135kW(184 CP),Diesel,automata,15950
BMW 5,2011,125000,190kW(258 CP),Diesel,automata,18700
BMW 5,2011,127000,135kW(184 CP),Diesel,automata,16500
BMW 5,2011,128000,150kW(204 CP),Benzina,automata,18900
BMW 5,2011,129000,225kW(306 CP),Benzina,automata,20990
BMW 5,2011,130000,180kW(245 CP),Diesel,automata,20500
BMW 5,2011,130000,180kW(245 CP),Diesel,automata,19290
BMW 5,2011,130000,225kW(306 CP),Benzina,automata,13850
BMW 5,2011,130500,180kW(245 CP),Diesel,automata,19500
BMW 5,2011,131000,135kW(184 CP),Diesel,automata,19500
BMW 5,2011,131000,190kW(258 CP),Benzina,automata,17500
BMW 5,2011,131333,135kW(184 CP),Diesel,automata,18409
BMW 5,2011,133000,135kW(184 CP),Diesel,manuala,13990
BMW 5,2011,135000,135kW(184 CP),Diesel,manuala,17399
BMW 5,2011,135000,135kW(184 CP),Diesel,manuala,15500
BMW 5,2011,135000,190kW(258 CP),Diesel,automata,19000
BMW 5,2011,135256,220kW(299 CP),Diesel,automata,21290
BMW 5,2011,136000,220kW(299 CP),Diesel,automata,18990
BMW 5,2011,137000,220kW(299 CP),Diesel,automata,17945
BMW 5,2011,137000,220kW(299 CP),Diesel,automata,17945
BMW 5,2011,138000,150kW(204 CP),Diesel,automata,18950
BMW 5,2011,138000,300kW(408 CP),Benzina,automata,26400
BMW 5,2011,139890,300kW(408 CP),Benzina,automata,24900
BMW 5,2011,139897,225kW(306 CP),Benzina,automata,30980
BMW 5,2011,141000,135kW(184 CP),Diesel,automata,16990
BMW 5,2011,142000,225kW(306 CP),Benzina,automata,19999
BMW 5,2011,142387,190kW(258 CP),Benzina,automata,15950
BMW 5,2011,143112,220kW(299 CP),Diesel,automata,20455
BMW 5,2011,143500,135kW(184 CP),Diesel,automata,13950
BMW 5,2011,144000,190kW(258 CP),Diesel,automata,15000
BMW 5,2011,148500,150kW(204 CP),Diesel,automata,14850
BMW 5,2011,148900,150kW(204 CP),Diesel,automata,18100
BMW 5,2011,149152,180kW(245 CP),Diesel,automata,24990
BMW 5,2011,149800,190kW(258 CP),Benzina,automata,13980
BMW 5,2011,149840,230kW(313 CP),Diesel,automata,20850
BMW 5,2011,150000,180kW(245 CP),Diesel,automata,18900
BMW 5,2011,150000,140kW(190 CP),Diesel,manuala,13000
BMW 5,2011,152000,150kW(204 CP),Diesel,automata,16650
BMW 5,2011,152000,135kW(184 CP),Diesel,automata,12490
BMW 5,2011,152000,135kW(184 CP),Diesel,manuala,16500
BMW 5,2011,152718,135kW(184 CP),Diesel,manuala,11750
BMW 5,2011,153878,180kW(245 CP),Diesel,manuala,17990
BMW 5,2011,154000,300kW(408 CP),Benzina,automata,11200
BMW 5,2011,154420,180kW(245 CP),Diesel,automata,17960
BMW 5,2011,155000,190kW(258 CP),Benzina,automata,17500
BMW 5,2011,156000,180kW(245 CP),Diesel,automata,21900
BMW 5,2011,156470,180kW(245 CP),Diesel,automata,16800
BMW 5,2011,157900,190kW(258 CP),Diesel,automata,19900
BMW 5,2011,158000,220kW(299 CP),Diesel,automata,18950
BMW 5,2011,159000,220kW(299 CP),Diesel,automata,24900
BMW 5,2011,160985,180kW(245 CP),Diesel,automata,17900
BMW 5,2011,162000,150kW(204 CP),Benzina,manuala,15900
BMW 5,2011,163900,225kW(306 CP),Benzina,automata,15998
BMW 5,2011,164600,190kW(258 CP),Diesel,automata,18500
BMW 5,2011,165000,160kW(218 CP),Diesel,automata,17900
BMW 5,2011,165000,230kW(313 CP),Diesel,automata,19550
BMW 5,2011,167000,300kW(408 CP),Benzina,automata,29500
BMW 5,2011,167700,260kW(354 CP),Diesel,automata,22999
BMW 5,2011,168000,150kW(204 CP),Diesel,automata,14900
BMW 5,2011,168000,150kW(204 CP),Diesel,automata,14990
BMW 5,2011,168000,120kW(163 CP),Diesel,manuala,16900
BMW 5,2011,168000,135kW(184 CP),Diesel,manuala,12100
BMW 5,2011,169700,220kW(299 CP),Diesel,automata,17900
BMW 5,2011,170000,190kW(258 CP),Diesel,automata,13999
BMW 5,2011,170000,230kW(313 CP),Diesel,automata,19900
BMW 5,2011,170000,135kW(184 CP),Diesel,automata,13790
BMW 5,2011,170500,190kW(258 CP),Diesel,automata,15500
BMW 5,2011,171000,220kW(299 CP),Diesel,automata,16800
BMW 5,2011,171000,135kW(184 CP),Diesel,manuala,15300
BMW 5,2011,172000,135kW(184 CP),Diesel,automata,14900
BMW 5,2011,172300,135kW(184 CP),Diesel,manuala,11990
BMW 5,2011,174000,180kW(245 CP),Diesel,automata,17900
BMW 5,2011,175000,300kW(408 CP),Benzina,automata,17690
BMW 5,2011,175000,150kW(204 CP),Diesel,automata,16900
BMW 5,2011,175150,180kW(245 CP),Diesel,automata,20490
BMW 5,2011,177000,150kW(204 CP),Diesel,automata,12999
BMW 5,2011,177000,135kW(184 CP),Diesel,manuala,12999
BMW 5,2011,177613,180kW(245 CP),Diesel,automata,15791
BMW 5,2011,178000,225kW(306 CP),Benzina,automata,23000
BMW 5,2011,179000,150kW(204 CP),Diesel,automata,15500
BMW 5,2011,180000,225kW(306 CP),Benzina,automata,14890
BMW 5,2011,180000,150kW(204 CP),Diesel,automata,14750
BMW 5,2011,180000,150kW(204 CP),Diesel,automata,14999
BMW 5,2011,180281,150kW(204 CP),Diesel,manuala,11902
BMW 5,2011,181862,120kW(163 CP),Diesel,manuala,12450
BMW 5,2011,185000,150kW(204 CP),Diesel,automata,12600
BMW 5,2011,185000,135kW(184 CP),Diesel,automata,14999
BMW 5,2011,185000,190kW(258 CP),Diesel,automata,14950
BMW 5,2011,185500,300kW(408 CP),Benzina,automata,21900
BMW 5,2011,189000,190kW(258 CP),Diesel,automata,15999
BMW 5,2011,189000,190kW(258 CP),Diesel,automata,16300
BMW 5,2011,189000,135kW(184 CP),Diesel,automata,12800
BMW 5,2011,189900,135kW(184 CP),Diesel,automata,12699
BMW 5,2011,190000,180kW(245 CP),Diesel,automata,14999
BMW 5,2011,190000,190kW(258 CP),Diesel,automata,19500
BMW 5,2011,191500,150kW(204 CP),Diesel,automata,15999
BMW 5,2011,192000,135kW(184 CP),Diesel,manuala,11900
BMW 5,2011,194000,190kW(258 CP),Diesel,automata,15999
BMW 5,2011,194000,135kW(184 CP),Diesel,automata,16500
BMW 5,2011,194000,220kW(299 CP),Diesel,automata,23000
BMW 5,2011,194000,190kW(258 CP),Diesel,automata,17900
BMW 5,2011,197000,150kW(204 CP),Diesel,automata,12500
BMW 5,2011,197000,160kW(218 CP),Diesel,automata,14000
BMW 5,2011,197000,190kW(258 CP),Diesel,automata,22700
BMW 5,2011,197000,190kW(258 CP),Diesel,automata,21700
BMW 5,2011,197215,180kW(245 CP),Benzina,manuala,12499
BMW 5,2011,198000,225kW(306 CP),Benzina,automata,16950
BMW 5,2011,198602,150kW(204 CP),Diesel,automata,9999
BMW 5,2011,200000,150kW(204 CP),Diesel,automata,13500
BMW 5,2011,200000,135kW(184 CP),Diesel,automata,11500
BMW 5,2011,200000,180kW(245 CP),Diesel,automata,15950
BMW 5,2011,200005,135kW(184 CP),Diesel,automata,13999
BMW 5,2011,201200,220kW(299 CP),Diesel,automata,18999
BMW 5,2011,202000,150kW(204 CP),Diesel,automata,16990
BMW 5,2011,205900,135kW(184 CP),Diesel,manuala,13600
BMW 5,2011,207000,180kW(245 CP),Diesel,automata,16900
BMW 5,2011,207100,225kW(306 CP),Benzina,automata,13950
BMW 5,2011,208000,299kW(407 CP),Benzina,automata,25000
BMW 5,2011,208500,150kW(204 CP),Diesel,automata,14990
BMW 5,2011,210000,220kW(299 CP),Diesel,automata,10900
BMW 5,2011,211750,190kW(258 CP),Benzina,automata,14750
BMW 5,2011,213000,190kW(258 CP),Diesel,automata,14600
BMW 5,2011,214000,150kW(204 CP),Diesel,automata,13900
BMW 5,2011,214550,135kW(184 CP),Diesel,manuala,11950
BMW 5,2011,216000,150kW(204 CP),Diesel,automata,12500
BMW 5,2011,217000,180kW(245 CP),Diesel,automata,14500
BMW 5,2011,219000,180kW(245 CP),Diesel,automata,13200
BMW 5,2011,219000,150kW(204 CP),Diesel,automata,15300
BMW 5,2011,220000,225kW(306 CP),Benzina,automata,17900
BMW 5,2011,220000,150kW(204 CP),Diesel,automata,14300
BMW 5,2011,220000,135kW(184 CP),Diesel,manuala,13900
BMW 5,2011,222000,150kW(204 CP),Diesel,automata,13100
BMW 5,2011,223000,150kW(204 CP),Diesel,manuala,8999
BMW 5,2011,223000,150kW(204 CP),Diesel,manuala,11000
BMW 5,2011,225000,150kW(204 CP),Diesel,automata,14000
BMW 5,2011,225500,180kW(245 CP),Diesel,automata,17800
BMW 5,2011,228000,135kW(184 CP),Diesel,manuala,9900
BMW 5,2011,230000,220kW(299 CP),Diesel,automata,21000
BMW 5,2011,233551,135kW(184 CP),Diesel,manuala,10645
BMW 5,2011,235920,190kW(258 CP),Diesel,automata,13900
BMW 5,2011,237000,135kW(184 CP),Diesel,manuala,10500
BMW 5,2011,237500,147kW(200 CP),Diesel,automata,13100
BMW 5,2011,240000,120kW(163 CP),Diesel,automata,11850
BMW 5,2011,240000,150kW(204 CP),Diesel,automata,16000
BMW 5,2011,241000,135kW(184 CP),Diesel,automata,14700
BMW 5,2011,244000,180kW(245 CP),Diesel,automata,16000
BMW 5,2011,249000,169kW(230 CP),Diesel,manuala,10700
BMW 5,2011,249000,135kW(184 CP),Diesel,manuala,13100
BMW 5,2011,250000,135kW(184 CP),Diesel,automata,10900
BMW 5,2011,250000,173kW(235 CP),Diesel,automata,15500
BMW 5,2011,259000,150kW(204 CP),Diesel,automata,10600
BMW 5,2011,260000,135kW(184 CP),Diesel,automata,13300
BMW 5,2011,260000,225kW(306 CP),Benzina,automata,16950
BMW 5,2011,263576,230kW(313 CP),Diesel,automata,16000
BMW 5,2011,27000,230kW(313 CP),Diesel,automata,27750
BMW 5,2011,27000,190kW(258 CP),Benzina,automata,19500
BMW 5,2011,270000,225kW(306 CP),Benzina,automata,13600
BMW 5,2011,272123,150kW(204 CP),Diesel,automata,10900
BMW 5,2011,289900,150kW(204 CP),Diesel,automata,13500
BMW 5,2011,292398,180kW(245 CP),Diesel,automata,13980
BMW 5,2011,295500,225kW(306 CP),Benzina,automata,16250
BMW 5,2011,300000,220kW(299 CP),Diesel,automata,14000
BMW 5,2011,327000,135kW(184 CP),Diesel,automata,11700
BMW 5,2011,43000,135kW(184 CP),Diesel,automata,18550
BMW 5,2011,50000,360kW(489 CP),Benzina,automata,24000
BMW 5,2011,54000,300kW(408 CP),Benzina,automata,22890
BMW 5,2011,60326,150kW(204 CP),Benzina,automata,18250
BMW 5,2011,64758,180kW(245 CP),Diesel,automata,21530
BMW 5,2011,67000,135kW(184 CP),Diesel,automata,17990
BMW 5,2011,67880,190kW(258 CP),Benzina,automata,23890
BMW 5,2011,69000,180kW(245 CP),Diesel,automata,24900
BMW 5,2011,69470,190kW(258 CP),Benzina,automata,22650
BMW 5,2011,70000,300kW(408 CP),Benzina,automata,28750
BMW 5,2011,74000,150kW(204 CP),Benzina,automata,17900
BMW 5,2011,74000,180kW(245 CP),Diesel,automata,18999
BMW 5,2011,78510,190kW(258 CP),Benzina,manuala,17850
BMW 5,2011,79900,150kW(204 CP),Benzina,automata,18990
BMW 5,2011,80000,220kW(299 CP),Diesel,automata,19950
BMW 5,2011,82800,220kW(299 CP),Diesel,automata,28990
BMW 5,2011,84000,135kW(184 CP),Diesel,automata,18999
BMW 5,2011,84000,360kW(489 CP),Benzina,automata,34500
BMW 5,2011,85000,190kW(258 CP),Diesel,automata,23500
BMW 5,2011,85000,180kW(245 CP),Diesel,automata,18750
BMW 5,2011,85000,225kW(306 CP),Benzina,automata,25900
BMW 5,2011,89000,300kW(408 CP),Benzina,automata,17555
BMW 5,2011,93000,300kW(408 CP),Benzina,automata,24980
BMW 5,2011,93059,180kW(245 CP),Benzina,automata,22950
BMW 5,2011,95000,135kW(184 CP),Diesel,manuala,18499
BMW 5,2011,97500,135kW(184 CP),Diesel,manuala,18700
BMW 5,2011,98000,180kW(245 CP),Diesel,automata,19300
BMW 5,2011,98000,180kW(245 CP),Diesel,automata,19850
BMW 5,2011,98340,150kW(204 CP),Benzina,manuala,17790
BMW 5,2011,98360,150kW(204 CP),Diesel,automata,17999
BMW 5,2010,100000,180kW(245 CP),Diesel,automata,18600
BMW 5,2010,100900,225kW(306 CP),Benzina,automata,20500
BMW 5,2010,101318,190kW(258 CP),Benzina,automata,22500
BMW 5,2010,101720,180kW(245 CP),Diesel,automata,19490
BMW 5,2010,104000,225kW(306 CP),Benzina,automata,19900
BMW 5,2010,104000,222kW(302 CP),Benzina,automata,18900
BMW 5,2010,105000,225kW(306 CP),Benzina,automata,20990
BMW 5,2010,106000,150kW(204 CP),Benzina,manuala,15999
BMW 5,2010,107000,180kW(245 CP),Diesel,automata,19600
BMW 5,2010,108000,150kW(204 CP),Benzina,automata,17800
BMW 5,2010,109000,225kW(306 CP),Benzina,automata,20750
BMW 5,2010,109396,180kW(245 CP),Diesel,automata,23490
BMW 5,2010,110000,180kW(245 CP),Diesel,automata,17900
BMW 5,2010,110500,135kW(184 CP),Diesel,automata,13299
BMW 5,2010,110539,180kW(245 CP),Diesel,automata,15499
BMW 5,2010,110600,135kW(184 CP),Diesel,automata,13299
BMW 5,2010,111000,150kW(204 CP),Diesel,automata,17700
BMW 5,2010,111000,206kW(280 CP),Benzina,automata,19500
BMW 5,2010,112000,150kW(204 CP),Benzina,automata,16900
BMW 5,2010,112356,150kW(204 CP),Benzina,automata,16785
BMW 5,2010,113000,150kW(204 CP),Diesel,manuala,14999
BMW 5,2010,113000,190kW(258 CP),Benzina,manuala,15900
BMW 5,2010,114000,300kW(408 CP),Benzina,automata,23900
BMW 5,2010,117000,135kW(184 CP),Diesel,automata,14400
BMW 5,2010,118584,225kW(306 CP),Benzina,automata,16985
BMW 5,2010,119928,180kW(245 CP),Diesel,automata,16400
BMW 5,2010,120000,150kW(204 CP),Diesel,automata,19999
BMW 5,2010,120000,190kW(258 CP),Benzina,manuala,14700
BMW 5,2010,120000,150kW(204 CP),Benzina,automata,16700
BMW 5,2010,120111,220kW(299 CP),Diesel,automata,21980
BMW 5,2010,121402,225kW(306 CP),Benzina,automata,20890
BMW 5,2010,122000,220kW(299 CP),Diesel,automata,17999
BMW 5,2010,123000,150kW(204 CP),Diesel,automata,14900
BMW 5,2010,123000,190kW(258 CP),Benzina,automata,18995
BMW 5,2010,123500,150kW(204 CP),Benzina,manuala,13900
BMW 5,2010,124546,225kW(306 CP),Benzina,automata,19960
BMW 5,2010,125000,360kW(489 CP),Benzina,automata,22999
BMW 5,2010,125000,360kW(489 CP),Benzina,automata,19999
BMW 5,2010,125000,150kW(204 CP),Benzina,manuala,11980
